Ranc^ Daniel,SCOPUS,LOR Software-Networks Department Télécom SudParis Institut Mines-Télécom Rue Charles Fourier 9 Evry Cedex 91011 France
Kuznetsov^ Igor A.,SCOPUS,Nuclear University MEPhI (Moscow Engineering Physics Institute) Kashirskoe highway 31 Moscow 115409 Russian Federation
Kumar^ Bhoopendra Shravan,SCOPUS,HCL Technologies Chennai India
Chang^ Jaewoo,SCOPUS,Department of Computer Engineering Chonbuk National University Jeonju 560-785 South Korea
Madhu Kumar^ S. D.,SCOPUS,Department of CSE NIT Calicut India
Shah^ Asmi H.,SCOPUS,San Jose State University (SJSU) United States Masssachussetts General Hospital (MGH) Harvard Medical School United States Lets Nurture Inc. India
Sujatha R.,SCOPUS,Department of Computer Science and Engineering Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College Chennai India
Madhu Kumar^ S. D.,SCOPUS,National Institute of Technology Calicut Kozhikode India
Ranc^ Daniel,SCOPUS,Télécom SudParis France
Matsuoka^ Satoshi,SCOPUS,Global Scientific Information and Computing Center Tokyo Institute of Technology Japan
Míclea^ Liviu Cristian,SCOPUS,Technical University of Cluj-Napoca Department of Automation Cluj-Napoca Romania
Choudhary^ Alok N.,SCOPUS,EECS Department Northwestern University Evanston IL  60208 United States
Rabl^ Tilmann,SCOPUS,University of Toronto Toronto Canada
Kavitha Devi^ M. K.,SCOPUS,Department of Computer Science and Engineering Thiagarajar College of Engineering Madurai Tamilnadu625015 India
Venegas-Sanchez A.,SCOPUS,AXIS Colombia
Chowhan^ S. S.,SCOPUS,School of Computational Sciences S.R.T.M University Nanded Maharashtra India
Du^ Xiaojiang,SCOPUS,Department of Computer and Information Sciences Temple University Philadelphia PA  19122 United States
Maheswari^ N.,SCOPUS,School of computing science and engineering VIT University Chennai India
Narayan^ Yogendra,SCOPUS,EE Dept. National Institute of Technical Teachers Training and Research Chandigarh India
Tran^ Chi,SCOPUS,The Faculty of Geodesy Geospatial and Civil Engineering WM University in Olsztyn Olsztyn Poland
Maule R.W.,SCOPUS,Graduate School of Operational and Information Sciences Naval Postgraduate School Monterey CA United States
Sasikala,SCOPUS,School of Computer Science and Engineering VIT University Vellore India
Hossain^ M. Shamim,SCOPUS,Software Engineering Department College of Computer and Information Sciences(CCIS) King Saud University Riyadh Saudi Arabia
Baek^ Woongki,SCOPUS,School of ECE UNIST United States
Gemayel N.,SCOPUS,Department of Compuer Science Notre Dame University-Louaize P.O. Box 72 Zouk Mosbeh Zouk Mikayel Lebanon
Manjula^ K. R.,SCOPUS,School of Computing SAP CSE Sastra University Thanjavur Tamil Nadu 613401 India
Krishnan^ Subru Siva Rama,SCOPUS,Microsoft United States
Nakashima^ Naoki,SCOPUS,Kyushu University Hospital Fukuoka 812-8582 Japan
Chiky^ Raja,SCOPUS,Institut Superieur d’Electronique de Paris 28 Rue Notre-Dame des Champs Paris 75006 France
Chiky^ Raja,SCOPUS,Institut Superieur d’Electronique de Paris 28 rue Notre-Dame des Champs Paris 75006 France
Harabagiu^ Sanda M.,SCOPUS,Human Language Technology Research Institute Department of Computer Science University of Texas at Dallas Dallas TX  75080 United States
Kaur^ Arvinder,SCOPUS,Department of Computer Science and Engineering Chandigarh University Mohali Punjab 140413 India
Choi^ Sang Hyun,SCOPUS,BK21+BigData Service Model Optimization Team Department of Management Information System Chung Buk National University 52 Naesudong-ro Heungdeok-gu Chungbuk 361-763 South Korea
Min^ Dugki,SCOPUS,Department of Computer Science Konkuk University Seoul South Korea
Min^ Dugki,SCOPUS,Konkuk University Department of Computer Information and Communication Engineering Seoul South Korea
Vora^ Deepali R.,SCOPUS,Vidyalankar Institute of Technology University of Mumbai Mumbai India
Yang^ Wangdong,SCOPUS,College of Information Science and Engineering Hunan University Changsha Hunan 410082 China National Supercomputing Center in Changsha Changsha Hunan 410082 China
Venugopal N.,SCOPUS,Computer Science and Engineering Dr. NGP Institute of Technology Coimbatore Tamilnadu India
Kumar P.,SCOPUS,Saveetha School of Engineering Birla Institute of technology Chennai India
Majumder^ Swanirbhar,SCOPUS,NERIST Itanagar Arunachal Pradesh India
Padhariya^ Nilesh,SCOPUS,Department of Computer Science Indraprastha Institute of Information Technology New Delhi DL India
Haraty R.,SCOPUS,Department of Computer Science and Mathematics Lebanese American University Beirut Lebanon
Herrera^ Francisco,SCOPUS,Dept. of Computer Science and A.I. University of Granada Spain
Parfenov^ Denis,SCOPUS,Faculty of Distance Learning Technologies Orenburg State University Orenburg Russian Federation
Youm^ Sekyoung,SCOPUS,Department of Industrial and Systems Engineering Dongguk University 3ga Pil-dong Jung-gu Seoul 04620 South Korea
Saxena^ Ankur,SCOPUS,Amity University Uttar Pradesh Noida India
Britto Ramesh Kumar^ S.,SCOPUS,Department of Computer Science St. Joseph's College Tiruchirappalli TN India
Gagliardo P.,SCOPUS,FIVAN Valencia Spain
Kumar L.D.,SCOPUS,Department of Computer Science SCT College of Engineering Trivandrum India
Minkenberg C.,SCOPUS,Rockley Photonics Pasadena United States
Gugulothu^ Narsimha,SCOPUS,CSE JNTUHCEJ Kondagattu Karimnagar India
Min^ Dugki,SCOPUS,Department of Computer Information and Communication Engineering Konkuk University Seoul South Korea
Choi^ Hoon,SCOPUS,Chungnam National University Dae-jeon South Korea
Bernardino^ Jorge,SCOPUS,Polytechnic Institute of Coimbra - ISEC Centre for Informatics and Systems of University Coimbra Rua Pedro Nunes Coimbra 3030-199 Portugal
Deshpande S.L.,SCOPUS,Centre for Postgraduate Studies Visvesvaraya Technological University Belagavi India
Mandana^ Kayapanda M.,SCOPUS,Cardiothoracic and Vascular Surgery Department Fortis Healthcare Limited Kolkata India
Ranc^ Daniel,SCOPUS,LOR Software-Networks Department Télécom SudParis Institut Mines-Télécom Rue Charles Fourier 9 Evry Cedex 91011 France
Blagov A.V.,SCOPUS,Samara National Research University Samara Russian Federation
Khan^ Fazlullah,SCOPUS,Department of Computer Science Abdul Wali University Mardan Mardan Pakistan
Jain^ Sushil Chandra,SCOPUS,Department of Computer Science and Engineering Rajasthan Technical University Kota Rajasthan  302017 India
Grover^ Jitender,SCOPUS,Department of Computer Science and Engineering Maharishi Markandeshwar University Sadopur Ambala Haryana India
Milutinovic^ Veljko,SCOPUS,School of Electrical Engineering University of Belgrade Bul. kralja Aleksandra 73 Belgrade 11120 Serbia
Kitagawa^ Hiroyuki,SCOPUS,Center for Computational Sciences University of Tsukuba Japan
Paik^ Incheon,SCOPUS,School of Computer Science and Engineering University of Aizu Aizu-Wakamatsu Fukushima Japan
Santarcangelo^ Vito,SCOPUS,Department of Mathematics and Computer Science University of Catania Catania Italy
Zhu^ Binhai,SCOPUS,Department of Computer Science Montana State University Bozeman MT  59717 United States
Chen L.,SCOPUS,The University of the District of Columbia Washington DC United States
Chen L.,SCOPUS,The University of the District of Columbia Washington DC United States
Chen L.,SCOPUS,The University of the District of Columbia Washington DC United States
Chen L.,SCOPUS,The University of the District of Columbia Washington DC United States
Chung^ Yehching,SCOPUS,National Tsing Hua University Taiwan
Kim^ Hyenki,SCOPUS,Department of Multimedia Engineering Andong National University South Korea
Montgomery^ James,SCOPUS,School of Engineering and ICT University of Tasmania Sandy Bay TAS  7005 Australia
Ranjan^ Rajiv,SCOPUS,School of Computing Science Newcastle University United Kingdom
Li^ Xia,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin China
Haritha^ D.,SCOPUS,Department of Computer Engineering Research Scholar at KL University Working at I2IT Pune Guntur Andhra Pradesh India
Karande C.,SCOPUS,Greenova Corporation Pune India
Gargouri^ Faïez,SCOPUS,MIR@CL Laboratory University of Sfax BP 242 Sfax 3021 Tunisia Université de Toulouse IRIT 5505 118 Route de Narbonne Toulouse 31062 France
Yasarapu D.K.,SCOPUS,MS Ramaiah Institute of Technology Bangalore Masters in Computer Network Engineering India
Shetty K.J.,SCOPUS,Dept. of CSE R V College of Engineering Bangalore India
Veenakshidevi,SCOPUS,Department of CSE Sri Sai College of Engineering and Technology Punjab India
Desai C.D.,SCOPUS,REVA Institute of Technology and Management Computer Science and Engineering Bengaluru India
Prakash S.,SCOPUS,Computer science and Engineering Department Dayanad Sagar University India
Mitra A.,SCOPUS,Lyticas Technologies Ltd. Farnborough Hampshire GU14 7SE United Kingdom
Orsini F.,SCOPUS,MZ Inc. United States
Felemban^ Emad A.,SCOPUS,TCMCORE Umm Al Qura University Saudi Arabia STU Umm Al Qura University Saudi Arabia College of Computer and Information Systems Umm Al Qura University Saudi Arabia
Sarveswara R.,SCOPUS,Hewlett-Packard Enterprise India
Sidnal^ Nandini S.,SCOPUS,Dept. of CSandE KLE Dr. MSSCET Belagavi India
Jemili^ Farah,SCOPUS,ISITCOM Hammam Sousse University of Sousse Tunisia
Soman^ K. P.,SCOPUS,Centre for Computational Engineering and Networking (CEN) Amrita School of Engineering Amrita University Amrita Vishwa Vidyapeetham Coimbatore India
Ichimura^ Takumi,SCOPUS,Dept. of Management and Systems Prefectural University of Hiroshima 1-1-71 Ujina-Higashi Minami-ku Hiroshima 734-8558 Japan
Wang L.,SCOPUS,Department of Neurology Second Affiliated Hospital of Harbin Medical University Harbin 150081 China
Yasuo Ikawa^ Yasuo,SCOPUS,Japan Advanced Institute of Science and Technology School of Knowledge Science Ishikawa Japan
Kim Y.-J.,SCOPUS,Department of Business Administration Korea Polytechnic University 237 Sangidaehakro Siheungsi Gyeonggido 429-793 South Korea
Cho^ Yongyun,SCOPUS,Department of Information and Communication Engineering Sunchon National University Suncheon 57922 South Korea
Mukhopadhyay^ Supratik,SCOPUS,Louisiana State University United States
Karypis^ George,SCOPUS,Department of Computer Science and Engineering University of Minnesota Minneapolis MN  55455 United States
Kumara^ Banage Thanne Gedara Samantha,SCOPUS,Dept. of Computing and Information System Sabaragamuwa University of Sri Lanka Belihuloya Sri Lanka
Komaki S.,SCOPUS,Malaysia-Japan International Institute of Technology (MJIIT) Universiti Technologi Malaysia (UTM) Malaysia
Canepa M.,SCOPUS,Dept. of Naval Electrical Electronic and Telecom. Engineering University of Genoa Italy
Felemban^ Emad A.,SCOPUS,Comp Engg Dept Umm Al Qura University Makkah Saudi Arabia
Biswas^ Ranjit,SCOPUS,Department of Computer Science and Engineering Jamia Hamdard University New Delhi India
Raveling M.A.,SCOPUS,Department of Information Technology Mayo Clinic College of Medicine Rochester MN  55905 United States
Reshmy^ A. K.,SCOPUS,Department of Computer Science and Engineering Saveetha School of Engineering Saveetha University Tamil Nadu India
Shynu^ P. G.,SCOPUS,School of Information Technology & Engineering VIT University Vellore Tamilnadu India
Park^ Sehyun,SCOPUS,Chung-Ang University Seoul South Korea
Nasonov^ Denis A.,SCOPUS,ITMO University Saint-Petersburg Russian Federation
Muñoz^ Mirna,SCOPUS,Center for Research in Mathematics Avenida Universidad 222 Zacatecas 98068 Mexico
Pakzad^ Shamim N.,SCOPUS,Department of Civil and Environmental Engineering Lehigh University Bethlehem PA United States
Nakashima^ Naoki,SCOPUS,Kyushu University Hospital 3-1-1 Maidashi Higashi-ku Fukuoka  8128582 Japan
Mostafaeipour^ Ali,SCOPUS,Industrial Engineering Department Yazd University Yazd Iran
Mishra^ Sarojananda,SCOPUS,Dept. of Computer Science Engineering IGIT Sarang India
Tomás^ Jesús García,SCOPUS,Instituto de Investigación para la Gestión Integrada de zonas Costeras. Universidad Politécnica de Valencia Spain
de Silva^ Nisansa,SCOPUS,Department of Computer and Information Science University of Oregon 224 Deschutes Hall 1477 E 13th Ave. Eugene OR  97403 United States
Sahoo S.,SCOPUS,Department of Computer Science & Engineering National Institute of Science & Technology Berhampur Odisha  761008 India
Alanís^ Arnulfo,SCOPUS,Facultad de Contaduría y Administración Instituto Tecnológico de Tijuana Universidad Autónoma de Baja California UABC Tijuana BC Mexico
Narooka P.,SCOPUS,Computer Science Banasthali University Jaipur India
Subramanian A.,SCOPUS,ICMAM Direc. Pallikkaranai Chennai 600100 India
Araújo^ Marta G.,SCOPUS,Dpt. Signal and Communications Theory University of Vigo Vigo Spain
Ammayappan^ Kavitha,SCOPUS,Samsung R and D Institute Banglore India
Park^ Nohpill,SCOPUS,Department of Computer Science Oklahoma State University Stillwater OK  74075 United States
Balaji^ Swaathi J.,SCOPUS,Dept. of Computer Science and Engineering Centre for Emerging Technologies Jain University Bangalore India
Ravikumar^ G. K.,SCOPUS,Wipro Technologies Bengaluru India
Solaiman^ Basel M.,SCOPUS,Image and Information Processing Department (iTi) TELECOM-Bretagne France
Krishnamoorthy K.,SCOPUS,Infosys Limited Bangalore Karnataka India
Ghosal^ Prasun,SCOPUS,IIEST Shibpur India
Nikita^ Konstantina S.,SCOPUS,School of Electrical and Computer Engineering National Technical University of Athens Greece
Chang^ Jaewoo,SCOPUS,Dept. of Information and Technology Chonbuk National University Jeonju South Korea
Valero^ Mateo,SCOPUS,Universitat Politecnica de Catalunya Barcelona Spain Barcelona Supercomputing Center Barcelona Spain
Bhattacharjee A.,SCOPUS,Department of Computer Science Rutgers University United States
Choudhary S.,SCOPUS,Computer Science Banasthali University Jaipur India
Georgakopoulos^ Dimitrios,SCOPUS,Swinburne University of Technology Australia
Zhang X.,SCOPUS,Department of Journalism Hong Kong Baptist University Hong Kong
Zarochentsev A.,SCOPUS,BigData Laboratory National Research Center Kurchatov Institute Ac. Kurchatov Square Moscow Russian Federation Physics Department St. Petersburg State University ul Ulianovskaya 23 St.-Petersburg Russian Federation
Shih^ Minghung,SCOPUS,Department of Electrical and Electronics Engineering Iowa State University Ames IA  50011 United States
Nie F.-Y.,SCOPUS,Library of Nanjing University of Information Scienceand Technology Nanjing University of Information Scienceand Technology Nanjing Jiangsu Province China
Pandey^ Rajeev,SCOPUS,Department of Computer Science UIT-RGPV Bhopal(M.P) India
Kim^ Jongwon,SCOPUS,School of Electrical Engineering and Computer Science GIST Gwangju South Korea
Li^ Xia,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin 150081 China
Kiran^ K. V.D.,SCOPUS,Department of Computer Science and Engineering K L University Vaddeswaram A.P 522 502 India
Anandan^ R.,SCOPUS,School of Engineering Vels University Pallavaram Chennai India
Bléfari-Melazzi^ Nicola Blefari,SCOPUS,Electronic Engineering Dept. University of Rome Tor Vergata Consorzio Nazionale Interuniversitario per le Telecomunicazioni (CNIT) Italy
Mathur^ Sunil,SCOPUS,MAIT GGS Indraprastha University Delhi India
Mathur^ Sunil,SCOPUS,MAIT GGS Indraprastha University Delhi India
Ananthi^ M.,SCOPUS,Department of Information Technology Sri Sai Ram Engineering College-west Tambaram Chennai 44 India
Tiwary^ Abhigyan,SCOPUS,Department of Computer Science and Engineering SIRTS Group of Institute Bhopal India
Dixit S.,SCOPUS,Information Science and Engineering Department Dayananda Sagar College of Engineering Banglore Karnataka India
Puliafito^ Antonio,SCOPUS,Politecnico di Milano Milano 20133 Italy
Å imonovÃ¡^ IvanÃ¡,SCOPUS,Faculty of Informatics and Management University of Hradec Kralove Hradec Kralove 500 03 Czech Republic
Chakkaravarthy^ A. Prabhu,SCOPUS,Dept of CSE St Joseph's College of Engineering Chennai India
Arputharaj^ Kannan,SCOPUS,Department of Information Science and Technology Anna University India
Keswani^ Bright,SCOPUS,Department of Computer Sciences Suresh Gyan Vihar University Jaipur India
Pepe G.,SCOPUS,Department of Experimental and Clinical Medicine Section of Critical Medical Care and Medical Specialities University of Florence Florence Italy Marfan Syndrome and Related Disorders Regional (Tuscany) Referral Center Careggi Hospital Florence Italy Cardiology Service Centro Medico Strumentale Riabilitativo (CMSR) Veneto Medica Altavilla Vicentina Italy
Dhanani^ Jenish,SCOPUS,Department of Computer Engineering SVNIT Surat India
Thammi Reddy^ K.,SCOPUS,Department of Computer Science Engineering GITAM University Visakhapatnam India
Schmid A.,SCOPUS,Faculty of Public Administration Harz University of Applied Sciences Friedrichstraße 57-59 Wernigerode 38855 Germany
Jiménez-Guarín^ Claudia,SCOPUS,Systems and Computing Engineering Department School of Engineering Universidad de los Andes Carrera 1 Este M°19A-40 Oficina ML772 Bogotá 111711 Colombia
Lloret^ Jaime,SCOPUS,Integrated Management Coastal Research Institute Universitat Politècnica de València València 46022 Spain
Hara^ Takahiro,SCOPUS,Department of Multimedia Engineering Graduate School of Information Science and Technology Osaka University Osaka 565-0871 Japan
Groth^ Paul T.,SCOPUS,Elsevier Labs Amsterdam 1043 NX Netherlands
Poray^ Jayanta,SCOPUS,Department of Computer Science and Engineering Techno India University EM /1-Salt Lake Sector-V Kolkata West Bengal  91 India
Alouini^ Mohamed Slim,SCOPUS,King Abdullah University of Science and Technology (KAUST) Thuwal Saudi Arabia
Sun Y.,SCOPUS,Changchun University of Science and Technology Jilin China
Zhou Z.,SCOPUS,School of Resources and Environmental Engineering Hefei University of Technology Hefei 230009 China Anhui Province Engineering Research Center for Mineral Resources and Mine Environments Hefei University of Technology Hefei 230009 China
Karthik^ S.,SCOPUS,Department of Computer Science and Engineering SNS College of Technology Coimbatore India
Varadharajan,SCOPUS,PSNA College of Engg and Tech. Dindigul TamilNadu India
Hanifa^ Sabibullah Mohamed,SCOPUS,PG and Research Department of Computer Science Sudharsan College of Arts and Science Pudukkottai Tamilnadu 622 104 India
Ayguade^ Eduard,SCOPUS,Barcelona Supercomputing Center Department of Computer Architecture Universitat Politècnica de Catalunya Spain
Diallo^ Mohamed Lamine,SCOPUS,Pôle pharmacie Grand Hôpital de l'Est Francilien Meaux France
Jussila^ Jouni,SCOPUS,SPECIM Spectral Imaging Ltd Elektroniikkatie 13 Oulu FIN-90590 Finland
Saeed^ Fahad,SCOPUS,Department of Computer Science Western Michigan University 4601 Campus Drive Kalamazoo MI  49009 United States
Wang^ Ruchuan,SCOPUS,Jiangsu High Technology Research Key Laboratory for Wireless Sensor Networks Nanjing University of Posts and Telecommunications Nanjing 210023 China Key Laboratory of Computer Network and Information Integration Southeast University Nanjing 211189 China
Qiu^ Judy,SCOPUS,School of Informatics and Computing Indiana University United States
Wolski^ Rich M.,SCOPUS,Department of Computer Science University of California Santa Barbara United States
Sangaiah^ Arun Kumar,SCOPUS,VIT University Vellore India
Furuhata^ Takashi,SCOPUS,University of Utah 4-1-1 Kitakaname Hiratsuka Kanagawa 259-1292 United States
Sedlar^ Eric,SCOPUS,Oracle Labs United States
Zhou^ Jian,SCOPUS,University of Central Florida Orlando FL United States
Senthil Kumar N.K.,SCOPUS,CSE Department School of Computing Vel Tech Dr. RR and Dr. SR University Chennai India
Pakzad^ Shamim N.,SCOPUS,Dept. of Civil and Environmental Engineering Lehigh Univ. 117 ATLSS Dr. Bethlehem PA  18015 United States
Yu B.,SCOPUS,Department of Foreign Language Teaching Tonghua Normal University Tonghua China
Bouamrane^ Karim,SCOPUS,Computer Science Department University of Oran 1 Ahmed BENBELLA Oran Algeria
Chernova^ Veronica Y.,SCOPUS,Peoples’ Friendship University of Russia Russian Federation
Vicens R.,SCOPUS,Blueliv Spain
Gridin D.,SCOPUS,Novosibirsk State University Jet Brains Research Russian Federation
Joseph J.,SCOPUS,Dept. of Computer Science College of Engineering Kidangoor Kottayam India
Kim^ Seong-kyu,SCOPUS,Division of Rheumatology Department of Internal Medicine Arthritis and Autoimmunity Research Centre Catholic University of Daegu School of Medicine Daegu South Korea
Brantner M.,SCOPUS,Oracle Labs United States
Herrera^ Francisco,SCOPUS,Department of Computer Science and Artificial Intelligence University of Granada Granada Spain Faculty of Computing and Information Technology King Abdulaziz University (KAU) Jeddah Saudi Arabia
Swamy M.,SCOPUS,Dept. of CSE AMCE Bengaluru India
Ko^ Youngwoong,SCOPUS,Department of Computer Engineering Hallym University Chuncheon Gangwon  200-702 South Korea
Sayar^ Ahmet,SCOPUS,Kocaeli University Computer Engineering Department Kocaeli Turkey
Manjaiah^ D. H.,SCOPUS,Department of Computer Science Mangalore University Mangalore India
Becker^ R.,SCOPUS,Geodyn Technology P.O. Box 371838 Dubai United Arab Emirates
Liu W.,SCOPUS,School of Computer Science and Engineering Hebei University of Technology Tianjin 300401 China
Bruno M.L.,SCOPUS,RedPanal.org MediaLab CASo Buenos Aires Argentina
Halgamuge^ Malka N.,SCOPUS,School of Computing and Mathematics Charles Sturt University Melbourne VIC  3000 Australia
Lu X.,SCOPUS,Nanjing ChemCyber Technology Company LTD Nanjing 210036 China
Lee^ Jae Kwng,SCOPUS,Department of Computer Engineering Hannam University 70 Hannam-ro Daedeok-gu Daejeon South Korea
Park^ Seok-cheon,SCOPUS,Department of Computer Engineering Gachon University Seongnam South Korea
Suganthi G.,SCOPUS,University Women's Christian College Nagercoil India
Ellappan^ V.,SCOPUS,Department of Electronics and Communication Engineering Mahendra Engineering College Namakkal (TN) India
Kumar S.,SCOPUS,CSE Dept. UEM Jaipur India
Aguiar^ Rui Luís,SCOPUS,Instituto de Telecomunicações Universidade de Aveiro Aveiro Portugal
Kim^ Jeong-joon,SCOPUS,Dept. of Computer Science and Engineering Korea Polytechnic University Siheung South Korea
Park^ Sehyun,SCOPUS,School of Electrical and Electronics Engineering Chung-Ang Univ Seoul 156-756 South Korea
Falat^ Pawel,SCOPUS,University of Bielsko-Biala 2 Willowa St. Bielsko-Biala 43-309 Poland
Mande^ Uttam,SCOPUS,Research and Development Shamgar Software Solutions Vishakapatnam India
Keswani^ Bright,SCOPUS,Department of Computer Sciences Suresh Gyan Vihar University Jaipur India
Manavalan,SCOPUS,Centre for Development of Advanced Computing Bangalore India
Choudhary M.,SCOPUS,Department of Computer Science Indira Gandhi Delhi Technical University for Women Delhi India
Sri Madhava Raja^ Nadaradjane,SCOPUS,Electronics and Instrumentation Engg. St. Joseph's College of Engineering Chennai India
Barberis D.,SCOPUS,Physics Department University of Genova and INFN Sezione di Genova Via Dodecaneso 33 Genova 16146 Italy
Huang Q.,SCOPUS,Wuchang Polytechnic College Wuhan 430060 China
Letyagin^ Andrey Yu,SCOPUS,Scientific Research Institute of Physiology and Basic Medicine Novosibirsk Russian Federation
Murali R.,SCOPUS,Department of Computer Science and Engineering Rajiv Gandhi Institute of Technology Kottayam Kerala India
Xie D.,SCOPUS,College of Electrical and Information Engineering Chongqing University of Science and Technology Chongqing 401331 China
Li G.,SCOPUS,Department of Experiment Teaching Guangdong University of Technology Guangzhou China
Li G.-M.,SCOPUS,School of Mechanical Engineering Shanghai Jiao Tong University Shanghai 200240 China
Pakzad^ Shamim N.,SCOPUS,Department of Civil and Environmental Engineering Lehigh University Bethlehem PA  18015 United States
Moon I.,SCOPUS,Department of Computer Science and Engineering KOREA TECH University 1600 Chungjeol-ro Gajeon-ri Byeongcheon-myeon Dongnam-gu 31253 South Korea
Li^ Xia,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin 150081 China
Li^ Xia,SCOPUS,College of Bioinformatics Science and Technology Harbin Medical University Harbin 150081 China
Kaushik^ Praveen,SCOPUS,Department of Computer Science and Engineering Maulana Azad National Institute of Technology (MANIT) Bhopal 462003 India
Chiu C.,SCOPUS,Department of Computer Science University of Nevada Las Vegas NV  89154 United States
Yoo^ Sang Guun,SCOPUS,Departamento de Ciencias de la Computación Universidad de las Fuerzas Armadas ESPE Av. General Rumiñahui s/n Sangolquí Ecuador Facultad de Ingeniería de Sistemas Escuela Politécnica Nacional Ladrón de Guevara Quito E11-253 Ecuador
Huang^ Chunhsi,SCOPUS,Department of Computer Science and Engineering University of Connecticut Storrs CT  06269 United States
Wangming Y.,SCOPUS,College of Computer and Information China Three Gorges University Yichang 443002 China
Ott^ Peter,SCOPUS,Heilbronn University Germany
Pedrycz^ Witold,SCOPUS,Department of Electrical and Computer Engineering University of Alberta Edmonton AB  T6R 2V4 Canada Department of Electrical and Computer Engineering Faculty of Engineering King Abdulaziz University Jeddah 21589 Saudi Arabia Systems Research Institute Polish Academy of Sciences Warsaw 01-447 Poland
Yoshida^ Takahiro,SCOPUS,University of Tsukuba 1-1-1 Tennodai Tsukuba 305-8573 Japan
Klimova^ Alexandra,SCOPUS,ITMO University Kronverksky 49 Saint Petersburg 197101 Russian Federation
Mat Zin N.F.,SCOPUS,School of Informatics and Applied Mathematics Universiti Malaysia Terengganu Kuala Nerus Terengganu  21030 Malaysia
Lee^ Jaekwang,SCOPUS,Department of Computer Engineering Hannam University Daejeon 34430 South Korea
Raj^ C. Pethuru,SCOPUS,Site Reliability Engineering (SRE) Division Reliance Jio Infocomm. Ltd. (RJIL) Bangalore India
Aravinth^ J.,SCOPUS,Department of Electronics and Communication Engineering Amrita School of Engineering Amrita Vishwa Vidyapeetham Amrita University Coimbatore 641112 India
Wahul^ Revati M.,SCOPUS,Department of Computer Engineering Modern Education Society’s College of Engineering Pune India
Rajarajeswari^ Pothuraju,SCOPUS,Departement of Computer Science Engineering KL University Green Fields Guntur Andhra Pradesh India
Cristea^ Valentin Gabriel,SCOPUS,Faculty of Automatic Control and Computers University Politehnica of Bucharest Bucharest Romania
Ham K.S.,SCOPUS,KETI #25 Saenari-ro Bundang-gu Seonam-si Gyeonggi-do South Korea
Nah^ Yunmook,SCOPUS,Department of Computer Science and Engineering Dankook University Yongin-si South Korea
Shin^ Juhyun,SCOPUS,Department of ICT Convergences Chosun University Gwangju South Korea
Baláž^ Anton,SCOPUS,Department of Computers and Informatics Technical university of Košice Letná 9 Košice 042 00 Slovakia
Kim^ Jeong-joon,SCOPUS,Department of Computer Engineering Korea Polytechnic University Gyeonggi-do 237 Sengideahak-ro Siheung-si 15073 South Korea
Kumar S.D.M.,SCOPUS,Department of Computer Science and Engineering National Institute of Technology Calicut India
Krishna Prasad^ P. E.S.N.,SCOPUS,V. Potluri Siddhartha Institute of Technology Vijayawada India
Kim H.Y.,SCOPUS,Department of Computer Information Hanyang Women's University Seoul South Korea
Park^ Jeongmin,SCOPUS,Korea Polytechinc UniversityGyeonggi-do South Korea
Brouillette^ P.,SCOPUS,Communications Research Centre Innovation Science and Economic Development Canada Ottawa Canada
Nagaraja R.,SCOPUS,Power Research & Development Consultants Pvt. Ltd. Bengaluru India
Núñez M.D.L.Á.,SCOPUS,Petroecuador Refinería Esmeraldas Quito Ecuador
Jia^ Jiyou,SCOPUS,Department of Educational Technology Graduate School of Education Peking University 5th Yiheyuan Road Hai Dian Beijing 100871 China
Abghour^ Noreddine,SCOPUS,LIMSAD Labs Faculty of Sciences Hassan II University of Casablanca Km 8 Route d'El Jadida Casablanca Morocco
Ali^ Amjad,SCOPUS,University of Swat Pakistan
Rodrigues^ Joel J.P.C.,SCOPUS,National Institute of Telecommunications (Inatel) Santa Rita do Sapucaí 37540-000 Brazil
Jwa^ Jeongwoo,SCOPUS,Department of Telecommunication Engineering Jeju National University 102 Jejudaehak-ro Jeju-si Jeju-do South Korea
Sangeetha V.,SCOPUS,CSE PMC Tech India
Hanifa^ Sabibullah Mohamed,SCOPUS,Sudharsan College of Arts and Science Pudukkottai Tamilnadu India
Rakesh H.,SCOPUS,Department of Computer Science and Engineering SIET Tumkur India
Alam^ Mansaf,SCOPUS,Department of Computer Engineering Jamia Millia Islamia University New Delhi India
Abrishami^ Saeid,SCOPUS,Department of Computer Engineering Ferdowsi University Mashhad Iran
Vamsi Krishna M.,SCOPUS,Department of Computer Science and Engineering Centurion University Paralakhemundi Orissa India
Madhava R.N.,SCOPUS,Electronics and Instrumentation Engg. St. Joseph's college of Engineering Chennai India
Liu X.,SCOPUS,Key Laboratory of Machine Learning and Computational Intelligence College of Mathematics and Information Science Hebei University Baoding Hebei  071002 China
Gyanchandani M.,SCOPUS,Department of CSE Maulana Azad National Institute of Technology Bhopal M.P. 462003 India
Tamburri^ Damian Andrew,SCOPUS,TU/e - JADS Netherlands
Choi^ Hoon,SCOPUS,Chungnam National University Dae-jeon South Korea
Soldatos^ John K.,SCOPUS,Athens Information Technology Greece
Nosiri O.C.,SCOPUS,Department of Electrical and Electronic Engineering Federal University of Technology Owerri Nigeria
